name,city,address,lat,lon,video_url,embed_url
Chùa Khmer Muni- Raysan,Can Tho,"36 Đ. Hoà Bình, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.03371642,105.7838753,https://www.tiktok.com/@pka.champay/video/7503063441175760135,https://www.tiktok.com/embed/7503063441175760135
Nhà cổ Bình Thủy,Can Tho,"144 Đ. Bùi Hữu Nghĩa, Bình Thuỷ, Bình Thủy, Cần Thơ, Việt Nam",10.06702817,105.7495858,https://www.tiktok.com/@ngvncuong/video/7526205373397634322,https://www.tiktok.com/embed/7526205373397634322
Chợ Tịnh Biên,An Giang Province,"Xuân Biên, Tịnh Biên, An Giang, Việt Nam",10.60598567,104.9446458,https://www.tiktok.com/@phuongoanh.daily/video/7486386096473935122,https://www.tiktok.com/embed/7486386096473935122
Chợ Châu Đốc,An Giang Province,"44 Phan Văn Vàng, Châu Phú A, An Phú, An Giang, Việt Nam",10.71081721,105.1184752,https://www.tiktok.com/@lenkycungkhoa/video/7217291814078926106,https://www.tiktok.com/embed/7217291814078926106
Rừng Tràm Trà Sư,An Giang Province,"Ấp Văn Trà, Văn Giáo, Tịnh Biên, An Giang 884000, Việt Nam",10.58515269,105.0579305,https://www.tiktok.com/@gowith_we/video/7421811356879310101,https://www.tiktok.com/embed/7421811356879310101
Chùa Tà Pạ,An Giang Province,"Núi Tô, Tri Tôn, An Giang, Việt Nam",10.41516487,104.9927356,https://www.tiktok.com/@utnhanmientay/video/7401465434693766401,https://www.tiktok.com/embed/7401465434693766401
Cổng Trời Tri Tôn,An Giang Province,"Châu Lăng, Tri Tôn, An Giang, Việt Nam",10.44802284,104.9702792,https://www.tiktok.com/@tungnuitravel/video/7510075318233877780,https://www.tiktok.com/embed/7510075318233877780
Miếu Bà Chúa Xứ,An Giang Province,"925 Phạm Văn Bạch Khóm, Vĩnh Tây 1, Châu Đốc, An Giang, Việt Nam",10.68214871,105.0802011,https://www.tiktok.com/@dolebachaudocminhnguyet/video/7493406578419191047,https://www.tiktok.com/embed/7493406578419191047
Hồ Otuksa,An Giang Province,"An Cư, Tịnh Biên, An Giang, Việt Nam",10.52497931,104.9965855,https://www.tiktok.com/@phnhuyne/video/7525428390883511559,https://www.tiktok.com/embed/7525428390883511559
Chùa Hang,An Giang Province,"P. Núi Sam, Châu Đốc, An Giang, Việt Nam",10.6768541,105.0730931,https://www.tiktok.com/@angiangbietgireviewnay/video/7497966861405965574,https://www.tiktok.com/embed/7497966861405965574
Cánh đồng thốt nốt,An Giang Province,"Vĩnh Trung, Tịnh Biên, An Giang, Việt Nam",10.54174274,105.0184848,https://www.tiktok.com/@chillcungyang/video/7573239707945979143,https://www.tiktok.com/embed/7573239707945979143
Chợ Trà Vinh,Tra Vinh Province,"124 Độc Lập, Phường 3, Trà Vinh, Việt Nam",9.935345829,106.342421,https://www.tiktok.com/@quankhonggo/video/7263686696611351815,https://www.tiktok.com/embed/7263686696611351815
Ao Bà Om,Tra Vinh Province,"68 Nguyễn Du, Lương Hoà, Châu Thành, Trà Vinh, Việt Nam",9.918105181,106.3041595,https://www.tiktok.com/@trogggveooo/video/7410446902912732437,https://www.tiktok.com/embed/7410446902912732437
Bảo Tàng Văn Hóa Dân Tộc Khmer,Tra Vinh Province,"Nguyễn Du, Phường 8, Trà Vinh, Việt Nam",9.916198627,106.3050162,https://www.tiktok.com/@diaphuongchi/video/7450166358849146119,https://www.tiktok.com/embed/7450166358849146119
Thiền Viện Trúc Lâm Trà Vinh,Tra Vinh Province,"ấp khoán tiều, Thị xã, Thị xã Duyên Hải, Trà Vinh, Việt Nam",9.645499046,106.5713755,https://www.tiktok.com/@haidang2428/video/7576127268938894613,https://www.tiktok.com/embed/7576127268938894613
Biển Ba Động,Tra Vinh Province,"Trường Long Hoà, Thị xã Duyên Hải, Trà Vinh, Việt Nam",9.633995,106.5650849,https://www.tiktok.com/@cart.coffee.ba.ng/video/7467716905126726930,https://www.tiktok.com/embed/7467716905126726930
Chùa Cò,Tra Vinh Province,"ĐT914, Đại An, Trà Cú, Trà Vinh, Việt Nam",9.644323493,106.3033287,https://www.tiktok.com/@thoailuca/video/7412482290686774529,https://www.tiktok.com/embed/7412482290686774529
Chùa Vàm Ray,Tra Vinh Province,"Ấp Vàm Ray, Trà Cú, Trà Vinh, Việt Nam",9.656126881,106.2751037,https://www.tiktok.com/@mandikhapvietnam/video/7532502899851545863,https://www.tiktok.com/embed/7532502899851545863
Chùa Sleng Cũ,Tra Vinh Province,"Ấp Bến Chùa -Xã Phước Hưng -Huyện -Tỉnh, 54, Phước Hưng, Trà Cú, Trà Vinh, Việt Nam",9.74615315,106.2817288,https://www.tiktok.com/@mandikhapvietnam/video/7529528122669124871,https://www.tiktok.com/embed/7529528122669124871
Chợ Vĩnh Long,Vinh Long Province,"Đoàn Thị Điểm, Phường 1, Vĩnh Long, Việt Nam",10.25673961,105.9723665,https://www.tiktok.com/@quankhonggo/video/7260360900937370887,https://www.tiktok.com/embed/7260360900937370887
Làng Gốm Mang Thít,Vinh Long Province,"Mỹ Phước, Mang Thít, Vĩnh Long, Việt Nam",10.22711844,106.0690592,https://www.tiktok.com/@gowith_we/video/7425610423350693138,https://www.tiktok.com/embed/7425610423350693138
Chùa Phật Ngọc Xá Lợi,Vinh Long Province,"QL1A, Tân Ngãi, Vĩnh Long, Việt Nam",10.26482204,105.9154848,https://www.tiktok.com/@diicungtri/video/7524236021412760840,https://www.tiktok.com/embed/7524236021412760840
Làng Gốm Tư Buôi,Vinh Long Province,"Khu Minh Linh, Phường 5, Vĩnh Long, 890900, Việt Nam",10.25624767,105.9932509,https://www.tiktok.com/@diicungtri/video/7463853515144842504,https://www.tiktok.com/embed/7463853515144842504
Văn Thánh Miếu,Vinh Long Province,"Trần Phú, Phường 4, Vĩnh Long, Việt Nam",10.24277099,105.984611,https://www.tiktok.com/@thanhhoang.lee/video/7471506300594113800,https://www.tiktok.com/embed/7471506300594113800
Vĩnh An Cung,Vinh Long Province,"22 Nguyễn Chí Thanh, Phường 5, Vĩnh Long, Việt Nam",10.25474454,105.9780206,https://www.tiktok.com/@diaphuongchi/video/7472877569528892692,https://www.tiktok.com/embed/7472877569528892692
Chợ quê Tân Thuận Đông,Dong Thap Province,"Tân Thuận Đông, Cao Lãnh, Đồng Tháp, Việt Nam",10.41520284,105.6268249,https://www.tiktok.com/@quankhonggo/video/7262683525437050130,https://www.tiktok.com/embed/7262683525437050130
Chợ Tháp Mười,Dong Thap Province,"45 Trần Phú, TT. Mỹ An, Tháp Mười, Đồng Tháp, Việt Nam",10.51966292,105.8442907,https://www.tiktok.com/@myymtoiroi/video/7542669564585266440,https://www.tiktok.com/embed/7542669564585266440
Khu Di Tích Xẻo Quít,Dong Thap Province,"Mỹ Long, Cao Lãnh, Đồng Tháp, Việt Nam",10.39461576,105.8046252,https://www.tiktok.com/@gowith_we/video/7424010876098710804,https://www.tiktok.com/embed/7424010876098710804
Khu Di Tích Cụ Nguyễn Sinh Sắc,Dong Thap Province,"137 Phạm Hữu Lầu, Phường 4, Cao Lãnh, Đồng Tháp, Việt Nam",10.44790761,105.6320886,https://www.tiktok.com/@tranngoc1908/video/7451224529348726034,https://www.tiktok.com/embed/7451224529348726034
